發生年度,發生時-Hours,處理別-編號,區序,天候,道路型態,事故位置,路面狀況3,年齡,飲酒情形,座標-X,座標-Y
112,11,2,大同區,8,3,1,4,44,未飲酒,121.5075086,25.05372945
112,11,2,大同區,8,3,1,4,27,未飲酒,121.5075086,25.05372945
112,11,2,大同區,8,3,1,4,21,無法檢測,121.5075086,25.05372945
112,11,2,北投區,8,4,1,4,33,未飲酒,121.4991028,25.1369396
112,11,2,北投區,8,4,1,4,20,未飲酒,121.4991028,25.1369396
112,11,2,大安區,8,4,2,4,41,無法檢測,121.552964,25.0442657
112,11,2,大安區,8,4,2,4,111,無法檢測,121.552964,25.0442657
112,11,2,大安區,8,4,2,4,39,未飲酒,121.552964,25.0442657
112,12,2,文山區,8,3,1,4,59,未飲酒,121.5556894,24.98830961
112,12,2,文山區,8,3,1,4,40,未飲酒,121.5556894,24.98830961
112,12,2,南港區,8,3,1,4,22,未飲酒,121.6155988,25.0507894
112,12,2,南港區,8,3,1,4,22,無法檢測,121.6155988,25.0507894
112,12,2,南港區,8,3,1,4,62,未飲酒,121.6155988,25.0507894
112,13,2,北投區,8,3,1,4,50,未飲酒,121.5049763,25.1323412
112,13,2,北投區,8,3,1,4,49,未飲酒,121.5049763,25.1323412
112,13,2,文山區,7,14,9,4,47,未飲酒,121.5536658,24.9814502
112,13,2,文山區,7,14,9,4,54,未飲酒,121.5536658,24.9814502
112,13,2,內湖區,8,14,7,4,63,無法檢測,121.59676,25.08445476
112,13,2,內湖區,8,14,7,4,51,未飲酒,121.59676,25.08445476
112,13,2,內湖區,8,14,7,4,51,未飲酒,121.59676,25.08445476
112,13,2,中山區,8,4,1,4,31,未飲酒,121.5369445,25.04839835
112,13,2,中山區,8,4,1,4,52,未飲酒,121.5369445,25.04839835
112,13,2,士林區,7,14,9,4,25,未飲酒,121.5194899,25.1032852
112,13,2,士林區,7,14,9,4,16,無法檢測,121.5194899,25.1032852
112,13,2,士林區,7,14,9,4,47,未飲酒,121.5194899,25.1032852
112,13,2,南港區,7,14,8,4,0,無法檢測,121.6129987,25.0527174
112,13,2,南港區,7,14,8,4,35,未飲酒,121.6129987,25.0527174
112,13,2,南港區,7,14,8,4,5,無法檢測,121.6129987,25.0527174
112,14,2,大安區,8,14,9,4,29,未飲酒,121.5485209,25.0327333
112,14,2,大安區,8,14,9,4,39,未飲酒,121.5485209,25.0327333
112,14,2,松山區,7,4,1,4,33,未飲酒,121.5627303,25.04869875
112,14,2,松山區,7,4,1,4,36,無法檢測,121.5627303,25.04869875
112,14,2,松山區,7,4,1,4,36,無法檢測,121.5627303,25.04869875
112,14,2,松山區,7,4,1,4,22,無法檢測,121.5627303,25.04869875
112,14,2,松山區,7,4,1,4,22,未飲酒,121.5627303,25.04869875
112,14,2,大同區,7,3,1,4,35,未飲酒,121.5156769,25.0490177
112,14,2,大同區,7,3,1,4,19,未飲酒,121.5156769,25.0490177
112,14,2,信義區,8,4,1,4,71,未飲酒,121.5784445,25.0362873
112,14,2,信義區,8,4,1,4,32,未飲酒,121.5784445,25.0362873
112,15,2,萬華區,7,4,1,4,56,未飲酒,121.4955867,25.0286011
112,15,2,萬華區,7,4,1,4,34,未飲酒,121.4955867,25.0286011
112,15,2,萬華區,8,4,2,4,52,未飲酒,121.5005958,25.0292666
112,15,2,萬華區,8,4,2,4,57,未飲酒,121.5005958,25.0292666
112,15,2,大安區,7,4,19,4,29,無法檢測,121.5526424,25.0332703
112,15,2,大安區,7,4,19,4,66,無法檢測,121.5526424,25.0332703
112,15,2,大安區,7,4,19,4,30,未飲酒,121.5526424,25.0332703
112,15,2,士林區,8,14,8,4,50,未飲酒,121.5121012,25.0882096
112,15,2,士林區,8,14,8,4,29,未飲酒,121.5121012,25.0882096
112,15,2,南港區,7,5,1,4,30,未飲酒,121.5827717,25.0452458
112,15,2,南港區,7,5,1,4,36,未飲酒,121.5827717,25.0452458
112,15,2,信義區,8,4,2,4,21,未飲酒,121.5613344,25.0330221
112,15,2,信義區,8,4,2,4,27,無法檢測,121.5613344,25.0330221
112,15,2,信義區,8,4,2,4,20,未飲酒,121.5613344,25.0330221
112,15,2,大安區,8,5,2,4,55,未飲酒,121.5574941,25.0415159
112,15,2,大安區,8,5,2,4,70,未飲酒,121.5574941,25.0415159
112,15,2,信義區,8,14,9,4,52,未飲酒,121.5787413,25.0419409
112,15,2,信義區,8,14,9,4,64,未飲酒,121.5787413,25.0419409
112,16,2,大同區,8,4,2,4,55,未飲酒,121.5141877,25.0730702
112,16,2,大同區,8,4,2,4,90,無法檢測,121.5141877,25.0730702
112,16,2,中山區,7,4,1,4,30,未飲酒,121.5370891,25.06230381
112,16,2,中山區,7,4,1,4,19,未飲酒,121.5370891,25.06230381
112,16,2,大安區,7,14,9,4,28,未飲酒,121.5375476,25.03454564
112,16,2,大安區,7,14,9,4,42,未飲酒,121.5375476,25.03454564
112,16,2,士林區,8,14,9,4,21,未飲酒,121.5217608,25.0910266
112,16,2,士林區,8,14,9,4,42,未飲酒,121.5217608,25.0910266
112,17,2,內湖區,8,4,2,4,14,未飲酒,121.5765799,25.07672044
112,17,2,內湖區,8,4,2,4,37,未飲酒,121.5765799,25.07672044
112,17,2,中山區,8,3,2,4,19,未飲酒,121.5220301,25.0628489
112,17,2,中山區,8,3,2,4,38,未飲酒,121.5220301,25.0628489
112,18,2,內湖區,8,3,2,4,36,無法檢測,121.578223,25.07884156
112,18,2,內湖區,8,3,2,4,22,未飲酒,121.578223,25.07884156
112,18,2,內湖區,8,3,2,4,37,未飲酒,121.578223,25.07884156
112,19,2,文山區,8,4,1,4,33,未飲酒,121.5381888,24.99501342
112,19,2,文山區,8,4,1,4,35,未飲酒,121.5381888,24.99501342
112,19,2,中正區,7,14,9,4,58,未飲酒,121.5223583,25.041498
112,19,2,中正區,7,14,9,4,26,未飲酒,121.5223583,25.041498
112,19,2,中山區,8,3,1,4,72,未飲酒,121.5369852,25.06507449
112,19,2,中山區,8,3,1,4,37,未飲酒,121.5369852,25.06507449
112,19,2,中山區,8,3,2,4,26,未飲酒,121.5215638,25.0480939
112,19,2,中山區,8,3,2,4,22,未飲酒,121.5215638,25.0480939
112,19,2,中山區,8,3,2,4,29,未飲酒,121.5215638,25.0480939
112,19,2,中正區,8,3,18,4,85,無法檢測,121.535204,25.0128545
112,19,2,中正區,8,3,18,4,14,無法檢測,121.535204,25.0128545
112,19,2,內湖區,8,14,9,4,35,未飲酒,121.5767542,25.06041598
112,19,2,內湖區,8,14,9,4,45,未飲酒,121.5767542,25.06041598
112,19,2,內湖區,8,14,9,4,39,無法檢測,121.5767542,25.06041598
112,20,2,松山區,8,3,1,4,65,未飲酒,121.5645178,25.06296441
112,20,2,松山區,8,3,1,4,23,未飲酒,121.5645178,25.06296441
112,20,2,士林區,8,4,1,4,37,未飲酒,121.5294994,25.1019086
112,20,2,士林區,8,4,1,4,40,未飲酒,121.5294994,25.1019086
112,21,2,信義區,8,4,2,4,39,無法檢測,121.5717803,25.0390753
112,21,2,信義區,8,4,2,4,43,未飲酒,121.5717803,25.0390753
112,21,2,萬華區,8,4,4,4,18,未飲酒,121.5003986,25.025356
112,21,2,萬華區,8,4,4,4,33,未飲酒,121.5003986,25.025356
112,22,2,士林區,8,14,9,4,50,無法檢測,121.5294983,25.10548021
112,22,2,士林區,8,14,9,4,48,未飲酒,121.5294983,25.10548021
112,22,2,信義區,8,14,9,4,60,未飲酒,121.5805621,25.0464379
112,22,2,信義區,8,14,9,4,0,無法檢測,121.5805621,25.0464379
112,22,2,北投區,7,11,9,4,58,無法檢測,121.5081389,25.1419233
112,22,2,北投區,7,11,9,4,21,無法檢測,121.5081389,25.1419233
112,0,2,信義區,8,3,1,4,48,未飲酒,121.5694898,25.0210581
112,0,2,信義區,8,3,1,4,37,未飲酒,121.5694898,25.0210581
112,0,2,中山區,8,14,9,4,25,未飲酒,121.5420548,25.0624511
112,0,2,中山區,8,14,9,4,18,未飲酒,121.5420548,25.0624511
112,0,2,中山區,8,14,9,4,0,無法檢測,121.5420548,25.0624511
112,0,2,中山區,8,14,9,4,30,無法檢測,121.5420548,25.0624511
112,3,2,萬華區,8,4,1,4,49,未飲酒,121.5031273,25.0267893
112,3,2,萬華區,8,4,1,4,57,未飲酒,121.5031273,25.0267893
112,5,2,萬華區,8,4,1,4,50,未飲酒,121.4946178,25.0356392
112,5,2,萬華區,8,4,1,4,71,無法檢測,121.4946178,25.0356392
112,7,2,中正區,8,14,7,4,34,未飲酒,121.5323781,25.0090139
112,7,2,中正區,8,14,7,4,25,未飲酒,121.5323781,25.0090139
112,7,2,大同區,8,14,9,4,62,未飲酒,121.5168212,25.05059651
112,7,2,大同區,8,14,9,4,51,未飲酒,121.5168212,25.05059651
112,9,2,中山區,8,4,1,4,50,未飲酒,121.5273977,25.0551211
112,9,2,中山區,8,4,1,4,50,未飲酒,121.5273977,25.0551211
112,9,2,大同區,8,4,2,4,39,有飲酒,121.5183159,25.05585045
112,9,2,大同區,8,4,2,4,60,未飲酒,121.5183159,25.05585045
112,9,2,文山區,8,3,1,4,64,未飲酒,121.5413466,24.9918475
112,9,2,文山區,8,3,1,4,49,未飲酒,121.5413466,24.9918475
112,9,2,信義區,8,5,2,4,73,未飲酒,121.5848846,25.0409379
112,9,2,信義區,8,5,2,4,64,未飲酒,121.5848846,25.0409379
112,10,2,文山區,8,14,9,4,50,未飲酒,121.5684807,24.98210228
112,10,2,文山區,8,14,9,4,49,未飲酒,121.5684807,24.98210228
112,11,2,萬華區,7,14,9,4,75,未飲酒,121.5087849,25.02530056
112,11,2,萬華區,7,14,9,4,38,未飲酒,121.5087849,25.02530056
112,11,2,萬華區,7,14,9,4,42,未飲酒,121.5087849,25.02530056
112,11,2,萬華區,7,14,9,4,60,無法檢測,121.5087849,25.02530056
112,11,2,士林區,8,14,9,4,46,未飲酒,121.5269439,25.10722191
112,11,2,士林區,8,14,9,4,43,未飲酒,121.5269439,25.10722191
112,11,2,北投區,8,4,1,4,27,未飲酒,121.5029064,25.12267287
112,11,2,北投區,8,4,1,4,33,未飲酒,121.5029064,25.12267287
112,11,2,大安區,8,14,9,4,31,未飲酒,121.5520651,25.02388152
112,11,2,大安區,8,14,9,4,24,未飲酒,121.5520651,25.02388152
112,12,2,信義區,8,14,9,4,49,未飲酒,121.5694461,25.04668213
112,12,2,信義區,8,14,9,4,63,無法檢測,121.5694461,25.04668213
112,12,2,內湖區,8,3,2,4,38,未飲酒,121.57598,25.05293434
112,12,2,內湖區,8,3,2,4,22,未飲酒,121.57598,25.05293434
112,12,2,內湖區,8,14,9,4,9,無法檢測,121.5694281,25.0844158
112,12,2,內湖區,8,14,9,4,45,未飲酒,121.5694281,25.0844158
112,12,2,中山區,8,4,1,4,71,未飲酒,121.5275,25.06025018
112,12,2,中山區,8,4,1,4,54,未飲酒,121.5275,25.06025018
112,12,2,內湖區,8,4,2,4,41,未飲酒,121.6129498,25.07057313
112,12,2,內湖區,8,4,2,4,64,未飲酒,121.6129498,25.07057313
112,12,2,文山區,8,5,1,4,37,無法檢測,121.5369839,25.0110219
112,12,2,文山區,8,5,1,4,36,未飲酒,121.5369839,25.0110219
112,12,2,文山區,8,5,1,4,26,未飲酒,121.5369839,25.0110219
112,12,2,中正區,8,3,1,4,28,未飲酒,121.5136725,25.0387121
112,12,2,中正區,8,3,1,4,18,未飲酒,121.5136725,25.0387121
112,12,2,中正區,8,3,1,4,30,無法檢測,121.5136725,25.0387121
112,12,2,內湖區,8,3,2,4,22,無法檢測,121.579488,25.0765991
112,12,2,內湖區,8,3,2,4,54,未飲酒,121.579488,25.0765991
112,12,2,內湖區,8,3,2,4,0,無法檢測,121.579488,25.0765991
112,12,2,松山區,7,4,2,4,36,未飲酒,121.5460053,25.0463811
112,12,2,松山區,7,4,2,4,43,未飲酒,121.5460053,25.0463811
112,14,2,南港區,7,4,1,4,53,未飲酒,121.5838971,25.0497024
112,14,2,南港區,7,4,1,4,40,未飲酒,121.5838971,25.0497024
112,15,2,松山區,8,14,9,4,45,未飲酒,121.566081,25.0574024
112,15,2,松山區,8,14,9,4,35,未飲酒,121.566081,25.0574024
112,15,2,士林區,8,4,1,4,20,未飲酒,121.5065676,25.0866421
112,15,2,士林區,8,4,1,4,33,未飲酒,121.5065676,25.0866421
112,15,2,中山區,8,4,1,4,57,未飲酒,121.5330787,25.04566492
112,15,2,中山區,8,4,1,4,42,未飲酒,121.5330787,25.04566492
112,15,2,中山區,8,4,1,4,18,無法檢測,121.5232499,25.0558713
112,15,2,中山區,8,4,1,4,19,未飲酒,121.5232499,25.0558713
112,15,2,中山區,8,4,1,4,31,未飲酒,121.5232499,25.0558713
112,15,2,大安區,8,14,20,4,29,未飲酒,121.5498885,25.02466589
112,15,2,大安區,8,14,20,4,62,未飲酒,121.5498885,25.02466589
112,16,2,信義區,8,4,1,4,52,未飲酒,121.5614593,25.0358664
112,16,2,信義區,8,4,1,4,29,未飲酒,121.5614593,25.0358664
112,16,2,北投區,8,14,9,4,60,未飲酒,121.5033275,25.137546
112,16,2,北投區,8,14,9,4,44,未飲酒,121.5033275,25.137546
112,16,2,中山區,8,14,9,4,63,無法檢測,121.5242829,25.0479853
112,16,2,中山區,8,14,9,4,41,未飲酒,121.5242829,25.0479853
112,16,2,中山區,8,14,9,4,64,未飲酒,121.5242829,25.0479853
112,16,2,文山區,8,3,1,4,77,未飲酒,121.5538527,24.9825733
112,16,2,文山區,8,3,1,4,62,未飲酒,121.5538527,24.9825733
112,16,2,文山區,8,3,1,4,30,無法檢測,121.5538527,24.9825733
112,16,2,南港區,8,14,9,4,24,未飲酒,121.5952308,25.0503683
112,16,2,南港區,8,14,9,4,62,未飲酒,121.5952308,25.0503683
112,16,2,南港區,8,14,9,4,46,未飲酒,121.5952308,25.0503683
112,16,2,南港區,8,14,9,4,48,無法檢測,121.5952308,25.0503683
112,17,2,文山區,8,14,9,4,62,未飲酒,121.5391346,25.00168627
112,17,2,文山區,8,14,9,4,30,未飲酒,121.5391346,25.00168627
112,17,2,中山區,8,4,1,4,25,未飲酒,121.5274564,25.0594072
112,17,2,中山區,8,4,1,4,21,未飲酒,121.5274564,25.0594072
112,17,2,中山區,8,4,1,4,39,未飲酒,121.5263481,25.0553678
112,17,2,中山區,8,4,1,4,52,未飲酒,121.5263481,25.0553678
112,17,2,士林區,8,8,11,4,69,未飲酒,121.5135742,25.0893006
112,17,2,士林區,8,8,11,4,69,未飲酒,121.5135742,25.0893006
112,17,2,內湖區,8,5,2,4,39,未飲酒,121.5904431,25.06423514
112,17,2,內湖區,8,5,2,4,30,未飲酒,121.5904431,25.06423514
112,18,2,中正區,7,3,2,4,76,無法檢測,121.5112461,25.0469017
112,18,2,中正區,7,3,2,4,50,未飲酒,121.5112461,25.0469017
112,18,2,士林區,8,11,9,4,18,未飲酒,121.525324,25.07706661
112,18,2,士林區,8,11,9,4,25,未飲酒,121.525324,25.07706661
112,18,2,松山區,8,4,2,4,23,未飲酒,121.5777465,25.05020764
112,18,2,松山區,8,4,2,4,56,未飲酒,121.5777465,25.05020764
112,18,2,松山區,8,4,2,4,0,無法檢測,121.5777465,25.05020764
112,18,2,南港區,8,4,1,4,13,未飲酒,121.5819779,25.044214
112,18,2,南港區,8,4,1,4,13,未飲酒,121.5819779,25.044214
112,18,2,南港區,8,4,1,4,32,未飲酒,121.5819779,25.044214
112,18,2,大安區,8,14,9,4,44,未飲酒,121.5528396,25.02469
112,18,2,大安區,8,14,9,4,54,未飲酒,121.5528396,25.02469
112,18,2,大安區,8,14,9,4,42,無法檢測,121.5528396,25.02469
112,19,2,中山區,8,14,9,4,20,未飲酒,121.5345041,25.06741296
112,19,2,中山區,8,14,9,4,56,未飲酒,121.5345041,25.06741296
112,19,2,萬華區,8,14,9,4,52,未飲酒,121.50437,25.04311034
112,19,2,萬華區,8,14,9,4,31,未飲酒,121.50437,25.04311034
112,20,2,北投區,8,14,9,4,70,未飲酒,121.4992806,25.13944552
112,20,2,北投區,8,14,9,4,51,未飲酒,121.4992806,25.13944552
112,20,2,中山區,8,14,9,4,46,未飲酒,121.5245601,25.0608785
112,20,2,中山區,8,14,9,4,67,未飲酒,121.5245601,25.0608785
112,20,2,中山區,8,4,1,4,42,未飲酒,121.5440829,25.0621381
112,20,2,中山區,8,4,1,4,32,未飲酒,121.5440829,25.0621381
112,20,2,中山區,8,4,1,4,21,未飲酒,121.5440829,25.0621381
112,22,2,松山區,8,14,8,4,44,未飲酒,121.5474076,25.05181508
112,22,2,松山區,8,14,8,4,33,未飲酒,121.5474076,25.05181508
112,23,2,士林區,8,3,2,4,0,無法檢測,121.5177619,25.09178491
112,23,2,士林區,8,3,2,4,20,未飲酒,121.5177619,25.09178491
112,23,2,信義區,8,4,1,4,35,未飲酒,121.5758525,25.0491612
112,23,2,信義區,8,4,1,4,47,未飲酒,121.5758525,25.0491612
112,2,2,士林區,8,12,9,4,18,未飲酒,121.5413818,25.12186215
112,2,2,士林區,8,12,9,4,21,未飲酒,121.5413818,25.12186215
112,7,2,北投區,8,14,9,4,34,未飲酒,121.5188517,25.1101087
112,7,2,北投區,8,14,9,4,64,未飲酒,121.5188517,25.1101087
112,7,2,北投區,8,14,9,4,60,未飲酒,121.5188517,25.1101087
112,7,2,北投區,8,14,9,4,19,未飲酒,121.5188517,25.1101087
112,7,2,信義區,8,3,2,4,27,未飲酒,121.5601861,25.0253042
112,7,2,信義區,8,3,2,4,42,無法檢測,121.5601861,25.0253042
112,7,2,南港區,7,14,9,4,66,未飲酒,121.5885297,25.05492118
112,7,2,南港區,7,14,9,4,38,未飲酒,121.5885297,25.05492118
112,7,2,內湖區,8,14,9,4,47,未飲酒,121.6112461,25.07040298
112,7,2,內湖區,8,14,9,4,70,未飲酒,121.6112461,25.07040298
112,8,2,內湖區,8,3,1,4,27,未飲酒,121.6068988,25.07275992
112,8,2,內湖區,8,3,1,4,53,未飲酒,121.6068988,25.07275992
112,8,2,內湖區,8,3,1,4,62,未飲酒,121.6068988,25.07275992
112,8,2,大安區,8,14,9,4,43,未飲酒,121.5392571,25.01273646
112,8,2,大安區,8,14,9,4,71,未飲酒,121.5392571,25.01273646
112,8,2,南港區,7,14,9,4,45,未飲酒,121.6139032,25.0608834
112,8,2,南港區,7,14,9,4,39,未飲酒,121.6139032,25.0608834
112,8,2,士林區,8,3,1,4,19,未飲酒,121.5278892,25.09219371
112,8,2,士林區,8,3,1,4,26,未飲酒,121.5278892,25.09219371
112,8,2,信義區,8,4,1,4,76,未飲酒,121.5614463,25.0290486
112,8,2,信義區,8,4,1,4,53,未飲酒,121.5614463,25.0290486
112,8,2,萬華區,8,3,2,4,53,未飲酒,121.502763,25.03819913
112,8,2,萬華區,8,3,2,4,38,未飲酒,121.502763,25.03819913
112,8,2,大同區,8,3,2,4,32,未飲酒,121.5063221,25.04910558
112,8,2,大同區,8,3,2,4,34,未飲酒,121.5063221,25.04910558
112,8,2,中山區,8,14,23,4,33,未飲酒,121.5328733,25.04943636
112,8,2,中山區,8,14,23,4,54,未飲酒,121.5328733,25.04943636
112,8,2,大同區,8,14,9,4,23,未飲酒,121.5109881,25.059228
112,8,2,大同區,8,14,9,4,47,未飲酒,121.5109881,25.059228
112,8,2,萬華區,8,4,1,4,43,未飲酒,121.5011914,25.03464204
112,8,2,萬華區,8,4,1,4,62,未飲酒,121.5011914,25.03464204
112,8,2,大安區,8,4,1,4,60,未飲酒,121.548866,25.0167207
112,8,2,大安區,8,4,1,4,38,未飲酒,121.548866,25.0167207
112,8,2,內湖區,8,4,1,4,45,未飲酒,121.6003888,25.06697504
112,8,2,內湖區,8,4,1,4,35,未飲酒,121.6003888,25.06697504
112,9,2,南港區,8,4,2,4,31,未飲酒,121.6140839,25.0583431
112,9,2,南港區,8,4,2,4,25,未飲酒,121.6140839,25.0583431
112,9,2,大安區,8,14,9,4,57,未飲酒,121.5408564,25.0311338
112,9,2,大安區,8,14,9,4,25,無法檢測,121.5408564,25.0311338
112,9,2,士林區,8,14,18,4,76,未飲酒,121.5198022,25.0894994
112,9,2,士林區,8,14,18,4,52,未飲酒,121.5198022,25.0894994
112,9,2,中山區,8,14,9,4,20,未飲酒,121.5224694,25.06455888
112,9,2,中山區,8,14,9,4,39,未飲酒,121.5224694,25.06455888
112,9,2,萬華區,8,14,9,4,29,未飲酒,121.49882,25.0292477
112,9,2,萬華區,8,14,9,4,29,未飲酒,121.49882,25.0292477
112,9,2,士林區,8,4,2,4,58,未飲酒,121.5293302,25.118344
112,9,2,士林區,8,4,2,4,25,未飲酒,121.5293302,25.118344
112,9,2,士林區,8,4,2,4,42,未飲酒,121.5293302,25.118344
112,10,2,內湖區,8,3,1,4,38,未飲酒,121.6021741,25.08382938
112,10,2,內湖區,8,3,1,4,80,未飲酒,121.6021741,25.08382938
112,10,2,內湖區,8,4,2,4,62,未飲酒,121.6110383,25.06483468
112,10,2,內湖區,8,4,2,4,28,未飲酒,121.6110383,25.06483468
112,10,2,萬華區,8,3,1,4,44,未飲酒,121.4985861,25.0407226
